restaurant_id,name,city,cuisine,rating
REST1943,"Wallace, Rosario and Phillips",Carolside,American,4.0
REST1944,Gonzalez and Sons,North Rebecca,Mexican,4.0
REST1945,"Gutierrez, Francis and Hopkins",Shawnberg,Mexican,4.6
REST1946,"Randall, Roberts and Baker",Tinachester,Chinese,4.0
REST1947,West-Hodges,Arellanofurt,American,4.8
REST1948,"Johnson, Rodriguez and Brown",Roblesport,Chinese,4.1
REST1949,"Coleman, Smith and Casey",Virginiaside,Italian,2.9
REST1950,"Rivas, Terry and Brown",New Jamesside,Indian,4.3
REST1951,"Hubbard, Lopez and Hicks",Shariton,Chinese,4.5
REST1952,"Nichols, Smith and Cook",North Steven,Indian,4.1
REST1953,Douglas Inc,South Andrea,Indian,4.5
REST1954,"Gonzalez, Moore and Pacheco",Howardhaven,American,4.2
REST1955,Dominguez LLC,South Martinville,Chinese,4.4
REST1956,"Simmons, Mcdowell and Santiago",Alanville,Mexican,3.3
REST1957,Yoder Group,Aguilarside,American,3.9
REST1958,Todd-Crawford,North Catherine,Indian,3.9
REST1959,Roberts-Rocha,South Katherinefort,American,4.5
REST1960,Smith LLC,Lake Daisy,Indian,3.6
REST1961,Ballard-Ellis,West Ashley,Indian,4.8
REST1962,Brewer-Brown,Williamsland,Thai,3.9
REST1963,Cook Group,Lake Erikabury,Mexican,4.0
REST1964,Hernandez PLC,North Richard,Chinese,3.2
REST1965,"Herman, Terrell and Lee",Derektown,Thai,3.4
REST1966,"Oliver, Lowe and Scott",North Katelynland,Thai,3.6
REST1967,Ballard and Sons,West April,Mexican,4.5
REST1968,Sullivan LLC,East Aaron,Indian,3.3
REST1969,"Schwartz, Fisher and Rogers",East Brianville,Italian,2.8
REST1970,Murray-Russo,Conniebury,American,4.2
REST1971,"Harrington, Tran and Sanders",South Connie,Mexican,4.0
REST1972,"Benitez, White and Boyd",Cookborough,Thai,4.8
REST1973,Thompson-Richards,Charlesview,Mexican,3.9
REST1974,Spence-Smith,Waltertown,Mexican,3.3
REST1975,"Villarreal, Flores and Bryan",Jeremyshire,Italian,4.6
REST1976,"Harris, Daniels and Weber",Wendyberg,Mexican,4.4
REST1977,Costa Inc,Jamesville,Indian,4.6
REST1978,Walker Inc,Ivantown,Thai,2.7
REST1979,Hill-Moore,New Christopher,Thai,2.9
REST1980,"Alexander, Cabrera and Jones",Juliatown,Italian,3.0
REST1981,"Bradford, Santiago and Miller",Smithfurt,Chinese,4.1
REST1982,Arnold PLC,East Joshua,Italian,4.0
REST1983,"Hendrix, Perry and Cole",Atkinsland,Indian,3.4
REST1984,Tucker LLC,New Angel,Thai,3.0
REST1985,Schmidt-Bailey,South Chase,Italian,3.2
REST1986,Martin LLC,North Melissa,Chinese,4.1
REST1987,"Fleming, Wood and Jacobs",South Charlesview,American,2.9
REST1988,Mcintyre Group,Laneborough,Thai,2.6
REST1989,"Schaefer, Williams and Kelley",Lake Colleen,Chinese,4.8
REST1990,"Walker, Freeman and Dean",North Mark,Indian,4.9
REST1991,"Reid, Martinez and Hernandez",Lake Alexander,Chinese,4.9
REST1992,Mckenzie-Snyder,Lake Natashaside,Italian,3.3
REST1993,"Ramsey, Turner and Townsend",Port Natasha,Indian,3.3
REST1994,Grant and Sons,East Nicolas,American,2.8
REST1995,Santana-Sharp,Bruceport,Italian,4.5
REST1996,Larsen-Brewer,Courtneyport,Italian,4.2
REST1997,"Pope, Lewis and Mills",North Martin,Chinese,3.4
REST1998,Cross PLC,Micheleview,Thai,3.7
REST1999,"Knight, Anthony and Welch",Austinburgh,Chinese,3.1
REST2000,Hensley-Kirk,Cainton,Thai,4.3
REST2001,Dixon PLC,Crystalland,Chinese,3.2
REST2002,Lewis-Tyler,Lindaburgh,Mexican,4.1
REST2003,"Eaton, Mccarthy and Thompson",New Devin,Mexican,4.5
REST2004,Weeks Inc,Lake Sandraton,Mexican,2.9
REST2005,"Combs, Crawford and Johnson",New Danny,Mexican,4.1
REST2006,"Moore, Brown and Whitaker",Ronaldborough,American,2.8
REST2007,"Martin, Hardin and Johnson",Kimberlychester,Thai,4.2
REST2008,"Brown, Miller and Berry",Schmidtburgh,Indian,3.5
REST2009,Hoffman-King,Boltonshire,Italian,4.3
REST2010,"Patterson, Wiley and Hernandez",West Angela,American,3.6
REST2011,"Torres, Miller and Hunt",South Natalieshire,Chinese,4.7
REST2012,Haney Group,Vaughntown,Chinese,4.3
REST2013,Maxwell-Young,East Debra,Indian,4.6
REST2014,Rhodes Group,Brianstad,Chinese,3.6
REST2015,"Thompson, Gutierrez and Stephens",Colemanberg,Chinese,2.8
REST2016,"Vega, Miller and Barrera",East Scottbury,Italian,4.0
REST2017,"Vazquez, Golden and Sanchez",Port Carolyntown,Chinese,2.7
REST2018,"Hood, Rivera and Davila",East Erinfurt,Thai,4.4
REST2019,"Carlson, Bennett and Johnson",East Andrew,Italian,3.2
REST2020,"Dominguez, Gordon and Stewart",North Becky,Chinese,4.9
REST2021,Phillips-Jimenez,Robertview,American,4.8
REST2022,Hart-Lee,East Sara,Chinese,4.6
REST2023,Olsen PLC,Port Michael,Chinese,4.6
REST2024,Mayer-Horn,Tuckerchester,Mexican,4.0
REST2025,Hudson-Schroeder,East Sharon,Italian,2.9
REST2026,Benitez-Ingram,New Melissachester,Thai,4.8
REST2027,Johnston Group,North Jared,Indian,4.2
REST2028,Carey-Kelley,Meganchester,Mexican,4.3
REST2029,Duarte Inc,West Jill,Indian,3.5
REST2030,"Shepard, Walker and Sullivan",Cynthiaburgh,American,4.4
REST2031,Bell and Sons,Christinabury,Italian,3.8
REST2032,Chavez PLC,Port Erin,Thai,4.6
REST2033,Melton and Sons,West Amy,Mexican,3.2
REST2034,Gonzales LLC,North Tyler,Mexican,3.2
REST2035,Hill-Charles,West Caitlinview,Indian,4.6
REST2036,Ibarra-Dunn,New Charlotte,Mexican,4.5
REST2037,Wolfe Group,Port Dannyberg,Italian,2.6
REST2038,Scott LLC,West Davidport,Italian,3.6
REST2039,Hill and Sons,West Bobbyburgh,Indian,4.8
REST2040,"Herrera, Moran and Diaz",East Alicia,Thai,3.6
REST2041,Meyers LLC,North Wendyhaven,Indian,4.3
REST2042,"Acevedo, Reed and Watson",West Thomaston,American,3.3
REST2043,"Roberts, Knox and Benton",Mcconnellburgh,Italian,3.0
REST2044,"Price, Davis and Booker",Jeremyburgh,Chinese,2.6
REST2045,"Scott, Trevino and Ingram",North Kimberly,Mexican,3.9
REST2046,Gonzales and Sons,North Laura,Thai,3.3
REST2047,"Wade, Esparza and Hayes",East Keith,Chinese,3.1
REST2048,"Maddox, Brown and Scott",East Andrewmouth,Chinese,2.6
REST2049,Cruz-Johnson,Christinaville,Mexican,3.7
REST2050,Spencer-Bell,New Dawn,American,3.9
REST2051,Leach-Smith,Lake Julie,Indian,4.3
REST2052,Garcia Inc,Javiermouth,Italian,3.0
REST2053,Martin Inc,Rosefurt,Mexican,3.2
REST2054,Meyer Group,Brittanymouth,Thai,3.2
REST2055,"Wallace, Perry and Johnson",South Tamaraburgh,Thai,4.6
REST2056,"Walker, Hernandez and Adams",Brianland,Chinese,2.5
REST2057,Hodge-Gillespie,Alexisborough,Indian,4.3
REST2058,"Suarez, Davis and Schneider",Port Amandamouth,Indian,4.7
REST2059,Gardner-Walker,Michelleborough,American,4.1
REST2060,Howard LLC,North Jaclyn,Indian,5.0
REST2061,Rodriguez-Miller,Laurabury,Italian,4.8
REST2062,Wilkinson Group,New Michaelchester,Indian,4.4
REST2063,Wiggins-Gross,Port Eddiefurt,American,4.2
REST2064,"Hernandez, Price and Martin",Port Justin,Thai,4.1
REST2065,"Santos, Pham and Stephens",Lake David,Indian,3.2
REST2066,Huerta PLC,North Justin,Thai,4.4
REST2067,Spence Ltd,Loriville,Italian,4.7
REST2068,"Martin, Reynolds and Weaver",South Alicia,Italian,5.0
REST2069,"Harrington, Gray and Morales",Carsonmouth,American,3.5
REST2070,"Foster, Gutierrez and Lopez",Johnsonland,Indian,4.2
REST2071,Barr LLC,North Jesus,Chinese,4.0
REST2072,"Caldwell, Ortiz and Harris",New Mackenzie,Chinese,3.1
REST2073,Cole-Neal,North Tinahaven,American,3.1
REST2074,"Sheppard, Holmes and Kim",North Shellychester,American,2.9
REST2075,"Thomas, Morris and Mcbride",Sallyshire,American,4.6
REST2076,Nelson Group,North Benjamin,Indian,3.7
REST2077,Lee-Patterson,Christineside,American,3.2
REST2078,Johnson PLC,New Chelseafurt,Chinese,4.0
REST2079,Whitney PLC,West Davidbury,American,4.5
REST2080,"Hensley, Farmer and Sloan",Brittanyview,American,3.8
REST2081,Romero and Sons,Lake Sheliashire,American,5.0
REST2082,Gray LLC,Williamsshire,Mexican,4.4
REST2083,"Barrera, Williams and Lee",Jessicaview,Italian,3.7
REST2084,Williams-Joseph,South Donna,Thai,4.7
REST2085,Lopez and Sons,Port Omar,Mexican,2.6
REST2086,"Walker, Evans and Bray",South Christinamouth,American,3.7
REST2087,Frost Ltd,East Jeffreystad,Thai,2.7
REST2088,Bryan-Chase,Marystad,American,4.5
REST2089,"Greene, Garcia and Mcclain",South James,American,3.1
REST2090,"Hawkins, Price and Bright",Parkerborough,Mexican,4.7
REST2091,Robinson Ltd,West Shawnshire,Thai,2.5
REST2092,Wall-Krause,South Andrewton,American,4.7
REST2093,Webb-Kennedy,East Donald,Italian,3.6
REST2094,Haynes Inc,Johnstonton,Italian,2.6
REST2095,"Mcclure, Robinson and Dougherty",South Crystal,Mexican,4.0
REST2096,Hall and Sons,New Charles,Italian,4.2
REST2097,"Bass, Hunt and Torres",New Robertshire,American,3.4
REST2098,"Francis, Cabrera and Gray",Gilbertville,Chinese,2.6
REST2099,Chen-Reyes,Sarahville,Mexican,3.8
