item_id,order_id,item_name,quantity,price
ITEM5589,ORD28298,Tacos,5,8.77
ITEM5590,ORD47773,Sushi,4,12.33
ITEM5591,ORD48315,Sushi,3,10.18
ITEM5592,ORD47412,Pasta,2,14.65
ITEM5593,ORD43300,Burger,4,11.44
ITEM5594,ORD29881,Biryani,1,3.39
ITEM5595,ORD30728,Pasta,3,8.32
ITEM5596,ORD17537,Sushi,4,11.24
ITEM5597,ORD56167,Salad,5,11.53
ITEM5598,ORD35436,Salad,5,12.13
ITEM5599,ORD22260,Tacos,4,4.12
ITEM5600,ORD35478,Burger,4,6.65
ITEM5601,ORD55302,Salad,1,4.0
ITEM5602,ORD51227,Pasta,4,9.22
ITEM5603,ORD39828,Salad,3,5.7
ITEM5604,ORD59097,Sushi,5,5.46
ITEM5605,ORD41258,Biryani,4,10.11
ITEM5606,ORD31653,Tacos,3,2.64
ITEM5607,ORD39184,Pizza,1,3.18
ITEM5608,ORD29250,Sushi,3,11.01
ITEM5609,ORD59112,Salad,4,12.08
ITEM5610,ORD18287,Tacos,1,12.33
ITEM5611,ORD16509,Biryani,4,2.5
ITEM5612,ORD22415,Salad,5,8.82
ITEM5613,ORD42500,Pasta,5,10.9
ITEM5614,ORD28465,Tacos,2,7.07
ITEM5615,ORD27778,Sushi,1,4.39
ITEM5616,ORD47750,Pizza,5,11.0
ITEM5617,ORD27171,Pasta,1,12.6
ITEM5618,ORD19231,Pasta,2,11.93
ITEM5619,ORD36267,Burger,5,12.28
ITEM5620,ORD29168,Sushi,5,12.87
ITEM5621,ORD24052,Tacos,5,8.82
ITEM5622,ORD34283,Sushi,5,4.62
ITEM5623,ORD32251,Sushi,1,12.64
ITEM5624,ORD39930,Biryani,5,4.66
ITEM5625,ORD14367,Pasta,3,6.43
ITEM5626,ORD28307,Salad,5,13.11
ITEM5627,ORD33808,Salad,4,10.15
ITEM5628,ORD23969,Pizza,1,8.63
ITEM5629,ORD40965,Burger,2,6.21
ITEM5630,ORD43944,Sushi,5,8.77
ITEM5631,ORD50174,Tacos,2,13.1
ITEM5632,ORD25465,Sushi,2,3.56
ITEM5633,ORD27166,Biryani,5,10.02
ITEM5634,ORD21856,Sushi,3,9.69
ITEM5635,ORD58412,Biryani,1,3.45
ITEM5636,ORD33243,Pasta,5,10.79
ITEM5637,ORD31894,Burger,5,2.74
ITEM5638,ORD25275,Biryani,2,5.53
ITEM5639,ORD39261,Salad,5,14.11
ITEM5640,ORD46918,Biryani,3,12.14
ITEM5641,ORD13939,Pizza,4,10.84
ITEM5642,ORD59714,Pizza,2,12.88
ITEM5643,ORD40735,Burger,2,7.13
ITEM5644,ORD49477,Pizza,1,11.76
ITEM5645,ORD14671,Pasta,2,4.77
ITEM5646,ORD21019,Biryani,3,2.6
ITEM5647,ORD10858,Burger,5,11.7
ITEM5648,ORD15103,Burger,4,10.91
ITEM5649,ORD48298,Pizza,5,13.0
ITEM5650,ORD39431,Burger,3,14.95
ITEM5651,ORD51763,Sushi,1,6.65
ITEM5652,ORD49066,Sushi,4,12.98
ITEM5653,ORD43159,Sushi,4,4.71
ITEM5654,ORD49668,Pizza,1,12.06
ITEM5655,ORD57167,Sushi,3,9.02
ITEM5656,ORD25799,Sushi,1,4.92
ITEM5657,ORD21582,Pizza,1,11.62
ITEM5658,ORD20296,Pasta,5,9.74
ITEM5659,ORD59042,Pasta,3,2.95
ITEM5660,ORD21826,Tacos,5,8.79
ITEM5661,ORD31434,Pizza,2,8.81
ITEM5662,ORD44532,Sushi,3,9.95
ITEM5663,ORD26842,Pizza,3,11.36
ITEM5664,ORD46522,Tacos,4,13.4
ITEM5665,ORD18363,Tacos,5,12.35
ITEM5666,ORD54187,Salad,3,10.6
ITEM5667,ORD40886,Burger,5,7.92
ITEM5668,ORD30805,Pasta,5,12.99
ITEM5669,ORD22679,Tacos,1,11.23
ITEM5670,ORD32628,Biryani,3,9.39
ITEM5671,ORD20554,Biryani,3,6.53
ITEM5672,ORD40455,Sushi,1,3.79
ITEM5673,ORD25249,Pizza,1,12.67
ITEM5674,ORD17079,Biryani,2,11.86
ITEM5675,ORD25965,Sushi,4,5.17
ITEM5676,ORD10248,Pasta,4,10.94
ITEM5677,ORD59869,Sushi,1,7.9
ITEM5678,ORD22219,Salad,4,13.66
ITEM5679,ORD35872,Pizza,3,8.74
ITEM5680,ORD10535,Pizza,5,5.69
ITEM5681,ORD56372,Biryani,5,3.56
ITEM5682,ORD32370,Biryani,2,6.0
ITEM5683,ORD27246,Salad,5,4.32
ITEM5684,ORD40479,Biryani,1,4.13
ITEM5685,ORD14222,Sushi,5,4.48
ITEM5686,ORD57850,Salad,5,8.69
ITEM5687,ORD43939,Salad,3,12.51
ITEM5688,ORD43469,Burger,2,5.38
ITEM5689,ORD53211,Salad,5,4.19
ITEM5690,ORD46714,Tacos,5,4.07
ITEM5691,ORD21194,Pasta,2,3.84
ITEM5692,ORD46723,Pizza,2,12.98
ITEM5693,ORD29160,Salad,4,10.14
ITEM5694,ORD47579,Pasta,3,8.89
ITEM5695,ORD12388,Biryani,5,13.84
ITEM5696,ORD29061,Tacos,3,9.5
ITEM5697,ORD21469,Tacos,1,11.47
ITEM5698,ORD38475,Biryani,5,5.67
ITEM5699,ORD39818,Salad,5,10.18
ITEM5700,ORD52764,Sushi,3,10.85
ITEM5701,ORD39061,Pasta,2,11.21
ITEM5702,ORD56591,Pasta,3,2.54
ITEM5703,ORD32408,Pasta,4,10.63
ITEM5704,ORD24034,Sushi,3,3.4
ITEM5705,ORD49246,Biryani,2,13.46
ITEM5706,ORD22876,Biryani,5,8.49
ITEM5707,ORD52443,Biryani,3,8.48
ITEM5708,ORD26319,Biryani,4,12.68
ITEM5709,ORD58505,Pizza,4,4.47
ITEM5710,ORD31952,Sushi,4,12.88
ITEM5711,ORD50447,Tacos,3,4.52
ITEM5712,ORD14379,Sushi,3,3.04
ITEM5713,ORD15302,Salad,1,7.45
ITEM5714,ORD42493,Sushi,2,6.09
ITEM5715,ORD43404,Sushi,3,14.52
ITEM5716,ORD24367,Pasta,1,11.26
ITEM5717,ORD47989,Biryani,1,14.73
ITEM5718,ORD38171,Salad,2,3.25
ITEM5719,ORD41675,Salad,1,11.08
ITEM5720,ORD30023,Pasta,2,2.68
ITEM5721,ORD17557,Sushi,1,10.54
ITEM5722,ORD48633,Salad,1,10.0
ITEM5723,ORD40954,Sushi,2,8.04
ITEM5724,ORD57839,Tacos,4,5.58
ITEM5725,ORD19730,Burger,2,4.81
ITEM5726,ORD45246,Sushi,2,5.21
ITEM5727,ORD29815,Biryani,4,5.37
ITEM5728,ORD22159,Biryani,1,12.14
ITEM5729,ORD54496,Tacos,1,14.89
ITEM5730,ORD43634,Pizza,5,10.54
ITEM5731,ORD30339,Pasta,3,7.29
ITEM5732,ORD33787,Biryani,4,8.5
ITEM5733,ORD53484,Pasta,3,5.38
ITEM5734,ORD33035,Salad,3,11.24
ITEM5735,ORD38357,Biryani,2,4.79
ITEM5736,ORD40306,Pasta,3,5.52
ITEM5737,ORD23399,Pasta,2,13.82
ITEM5738,ORD36750,Tacos,4,7.18
ITEM5739,ORD31440,Pizza,1,8.44
ITEM5740,ORD19010,Pizza,4,12.34
ITEM5741,ORD21899,Biryani,5,7.36
ITEM5742,ORD55662,Pasta,4,7.87
ITEM5743,ORD32492,Sushi,5,3.33
ITEM5744,ORD39353,Pasta,4,10.8
ITEM5745,ORD52047,Biryani,2,9.93
ITEM5746,ORD46093,Salad,3,6.72
ITEM5747,ORD46183,Pizza,2,14.34
ITEM5748,ORD49831,Salad,2,11.54
ITEM5749,ORD13430,Sushi,1,13.14
ITEM5750,ORD15417,Pasta,2,10.38
ITEM5751,ORD39867,Tacos,2,9.22
ITEM5752,ORD11523,Burger,4,5.98
ITEM5753,ORD39444,Pizza,4,9.78
ITEM5754,ORD37110,Pizza,2,9.15
ITEM5755,ORD41349,Biryani,2,6.06
ITEM5756,ORD29920,Pasta,3,12.79
ITEM5757,ORD42142,Salad,4,13.46
ITEM5758,ORD57637,Salad,3,11.54
ITEM5759,ORD12141,Burger,1,4.8
ITEM5760,ORD21013,Burger,2,13.33
ITEM5761,ORD17711,Tacos,2,2.84
ITEM5762,ORD38409,Biryani,5,3.76
ITEM5763,ORD45914,Tacos,1,10.34
ITEM5764,ORD36878,Salad,2,5.04
ITEM5765,ORD14704,Burger,1,7.58
ITEM5766,ORD43570,Sushi,2,13.72
ITEM5767,ORD46503,Pasta,5,7.5
ITEM5768,ORD45352,Burger,2,5.99
ITEM5769,ORD48846,Pizza,2,4.19
ITEM5770,ORD13667,Tacos,2,13.71
ITEM5771,ORD18357,Biryani,3,9.86
ITEM5772,ORD45584,Pasta,4,5.74
ITEM5773,ORD52866,Sushi,3,12.14
ITEM5774,ORD44491,Pizza,1,9.35
ITEM5775,ORD37462,Biryani,5,8.1
ITEM5776,ORD16466,Salad,4,7.93
ITEM5777,ORD48223,Biryani,5,2.66
ITEM5778,ORD11396,Sushi,4,3.73
ITEM5779,ORD56427,Biryani,5,13.86
ITEM5780,ORD38494,Tacos,5,7.84
ITEM5781,ORD59255,Burger,5,4.39
ITEM5782,ORD40206,Burger,2,8.64
ITEM5783,ORD16026,Pizza,3,5.28
ITEM5784,ORD44238,Burger,5,12.33
ITEM5785,ORD11744,Tacos,4,7.26
ITEM5786,ORD29886,Pizza,2,12.38
ITEM5787,ORD42836,Pasta,2,14.67
ITEM5788,ORD44692,Tacos,5,11.45
ITEM5789,ORD36071,Burger,4,10.37
ITEM5790,ORD54511,Salad,2,14.98
ITEM5791,ORD53886,Biryani,4,3.25
ITEM5792,ORD30965,Biryani,4,10.72
ITEM5793,ORD37701,Pizza,1,4.43
ITEM5794,ORD25910,Pasta,4,12.48
ITEM5795,ORD19456,Pasta,4,6.46
ITEM5796,ORD58783,Tacos,4,12.89
ITEM5797,ORD34653,Pasta,2,6.75
ITEM5798,ORD39628,Burger,4,6.74
ITEM5799,ORD54079,Tacos,4,2.65
ITEM5800,ORD17114,Burger,3,12.0
ITEM5801,ORD41294,Burger,2,9.98
ITEM5802,ORD55752,Burger,1,3.96
ITEM5803,ORD57793,Biryani,2,8.59
ITEM5804,ORD11968,Biryani,4,4.02
ITEM5805,ORD13655,Salad,5,11.65
ITEM5806,ORD31075,Pasta,4,14.98
ITEM5807,ORD47181,Burger,5,5.7
ITEM5808,ORD54511,Sushi,4,12.31
ITEM5809,ORD23228,Tacos,2,4.38
ITEM5810,ORD26467,Pasta,1,10.88
ITEM5811,ORD21341,Sushi,4,10.71
ITEM5812,ORD55845,Sushi,4,4.28
ITEM5813,ORD26756,Pasta,2,10.09
ITEM5814,ORD56260,Tacos,5,4.68
ITEM5815,ORD38765,Pasta,4,10.31
ITEM5816,ORD26877,Sushi,4,10.8
ITEM5817,ORD24908,Tacos,5,13.65
ITEM5818,ORD58345,Salad,1,3.33
ITEM5819,ORD14334,Tacos,3,8.17
ITEM5820,ORD21546,Biryani,3,12.77
ITEM5821,ORD59634,Tacos,3,12.61
ITEM5822,ORD18749,Sushi,4,14.62
ITEM5823,ORD54468,Tacos,1,11.3
ITEM5824,ORD14823,Sushi,4,3.77
ITEM5825,ORD26378,Burger,3,11.8
ITEM5826,ORD28488,Sushi,3,5.64
ITEM5827,ORD23069,Sushi,1,2.58
ITEM5828,ORD31150,Biryani,2,3.33
ITEM5829,ORD45489,Tacos,5,4.35
ITEM5830,ORD56891,Salad,2,4.83
ITEM5831,ORD38314,Pasta,4,14.18
ITEM5832,ORD32453,Sushi,2,10.18
ITEM5833,ORD38767,Sushi,5,5.82
ITEM5834,ORD59879,Salad,2,6.23
ITEM5835,ORD31752,Burger,4,4.47
ITEM5836,ORD58005,Sushi,4,7.8
ITEM5837,ORD49469,Salad,1,4.72
ITEM5838,ORD57118,Biryani,3,9.89
ITEM5839,ORD30587,Salad,2,11.48
ITEM5840,ORD24564,Sushi,3,10.76
ITEM5841,ORD53993,Pasta,3,4.45
ITEM5842,ORD54106,Tacos,3,8.52
ITEM5843,ORD10979,Pizza,1,13.76
ITEM5844,ORD16139,Pasta,5,6.41
ITEM5845,ORD44174,Burger,1,6.43
ITEM5846,ORD53559,Sushi,4,8.85
ITEM5847,ORD44472,Pizza,1,12.62
ITEM5848,ORD12518,Biryani,2,3.6
ITEM5849,ORD43353,Biryani,1,12.92
ITEM5850,ORD57729,Pasta,5,8.26
ITEM5851,ORD52193,Biryani,1,5.79
ITEM5852,ORD48615,Pasta,4,7.04
ITEM5853,ORD32429,Pasta,4,4.55
ITEM5854,ORD59790,Biryani,4,4.49
ITEM5855,ORD10845,Salad,3,9.5
ITEM5856,ORD57148,Tacos,3,8.38
ITEM5857,ORD55768,Tacos,1,14.68
ITEM5858,ORD26018,Biryani,3,6.82
ITEM5859,ORD31964,Sushi,5,10.04
ITEM5860,ORD51326,Burger,4,6.53
ITEM5861,ORD44205,Salad,2,13.55
ITEM5862,ORD39168,Salad,3,10.06
ITEM5863,ORD27218,Biryani,1,4.48
ITEM5864,ORD30404,Sushi,5,13.86
ITEM5865,ORD40738,Biryani,1,3.63
ITEM5866,ORD36048,Pizza,1,7.87
ITEM5867,ORD21315,Burger,3,9.89
ITEM5868,ORD53707,Sushi,4,11.29
ITEM5869,ORD50458,Salad,1,4.87
ITEM5870,ORD41758,Tacos,1,8.7
ITEM5871,ORD43791,Biryani,3,5.81
ITEM5872,ORD47995,Pasta,3,12.89
ITEM5873,ORD18197,Burger,2,12.45
ITEM5874,ORD20506,Pizza,5,12.27
ITEM5875,ORD14646,Burger,2,6.52
ITEM5876,ORD39987,Pasta,5,13.71
ITEM5877,ORD39945,Tacos,1,6.97
ITEM5878,ORD29940,Burger,3,3.0
ITEM5879,ORD15241,Biryani,3,10.72
ITEM5880,ORD32411,Pasta,4,2.97
ITEM5881,ORD23303,Sushi,5,12.74
ITEM5882,ORD36133,Tacos,3,3.56
ITEM5883,ORD17977,Burger,1,3.83
ITEM5884,ORD22062,Tacos,1,6.88
ITEM5885,ORD45397,Salad,3,2.9
ITEM5886,ORD46717,Burger,4,4.76
ITEM5887,ORD57099,Burger,3,7.03
ITEM5888,ORD33112,Salad,5,11.44
ITEM5889,ORD22535,Sushi,1,5.28
ITEM5890,ORD34265,Pizza,4,12.69
ITEM5891,ORD32821,Sushi,2,10.98
ITEM5892,ORD12072,Salad,1,8.94
ITEM5893,ORD36948,Burger,2,11.5
ITEM5894,ORD12882,Pizza,2,9.0
ITEM5895,ORD33060,Pasta,1,14.88
ITEM5896,ORD32147,Sushi,1,14.03
ITEM5897,ORD37779,Burger,3,9.27
ITEM5898,ORD52298,Pizza,4,9.14
ITEM5899,ORD58154,Pizza,5,5.42
ITEM5900,ORD51146,Pasta,2,9.9
ITEM5901,ORD24002,Pasta,3,6.03
ITEM5902,ORD17804,Burger,4,8.04
ITEM5903,ORD24686,Sushi,3,10.07
ITEM5904,ORD59268,Burger,5,8.35
ITEM5905,ORD30426,Pasta,2,12.72
ITEM5906,ORD13599,Pasta,4,14.33
ITEM5907,ORD55628,Tacos,5,12.39
ITEM5908,ORD17747,Tacos,2,12.57
ITEM5909,ORD49824,Burger,2,12.5
ITEM5910,ORD44005,Pizza,4,7.76
ITEM5911,ORD41900,Tacos,1,3.05
ITEM5912,ORD16678,Sushi,1,11.86
ITEM5913,ORD30173,Biryani,3,3.0
ITEM5914,ORD30566,Biryani,1,4.71
ITEM5915,ORD17728,Tacos,2,11.67
ITEM5916,ORD15206,Sushi,4,2.7
ITEM5917,ORD43877,Burger,4,6.85
ITEM5918,ORD21578,Burger,3,12.1
ITEM5919,ORD46419,Pizza,3,4.56
ITEM5920,ORD25450,Biryani,1,14.92
ITEM5921,ORD20212,Salad,4,7.92
ITEM5922,ORD55830,Tacos,4,14.73
ITEM5923,ORD50894,Pizza,1,14.2
ITEM5924,ORD42009,Burger,1,4.53
ITEM5925,ORD51742,Pizza,2,11.83
ITEM5926,ORD45400,Biryani,3,2.92
ITEM5927,ORD45496,Biryani,4,8.35
ITEM5928,ORD10262,Pasta,1,12.68
ITEM5929,ORD59743,Sushi,4,3.06
ITEM5930,ORD10675,Pasta,1,3.15
ITEM5931,ORD18452,Burger,2,14.47
ITEM5932,ORD50301,Biryani,4,12.65
ITEM5933,ORD37072,Sushi,4,14.98
ITEM5934,ORD58388,Burger,2,8.99
ITEM5935,ORD49859,Pasta,4,8.4
ITEM5936,ORD22263,Sushi,2,9.53
ITEM5937,ORD52202,Sushi,3,5.41
ITEM5938,ORD36449,Biryani,2,7.63
ITEM5939,ORD55143,Pizza,5,13.68
ITEM5940,ORD43367,Tacos,3,11.65
ITEM5941,ORD27044,Sushi,2,8.17
ITEM5942,ORD19745,Pizza,2,9.99
ITEM5943,ORD35603,Pizza,4,14.05
ITEM5944,ORD12168,Salad,5,8.19
ITEM5945,ORD43970,Sushi,2,3.8
ITEM5946,ORD54497,Biryani,1,6.77
ITEM5947,ORD43899,Pasta,1,12.09
ITEM5948,ORD28127,Pizza,3,4.36
ITEM5949,ORD40305,Tacos,1,6.9
ITEM5950,ORD56524,Burger,1,5.83
ITEM5951,ORD28526,Tacos,4,7.43
ITEM5952,ORD35083,Pasta,5,12.01
ITEM5953,ORD47074,Sushi,2,5.22
ITEM5954,ORD44926,Biryani,5,3.25
ITEM5955,ORD53241,Biryani,1,3.82
ITEM5956,ORD21476,Salad,2,4.08
ITEM5957,ORD43571,Tacos,3,12.87
ITEM5958,ORD35312,Biryani,1,12.94
ITEM5959,ORD17318,Burger,3,11.91
ITEM5960,ORD34063,Biryani,5,10.32
ITEM5961,ORD17823,Pasta,4,5.7
ITEM5962,ORD44924,Tacos,3,11.54
ITEM5963,ORD54019,Tacos,5,2.69
ITEM5964,ORD52968,Pizza,1,11.71
ITEM5965,ORD21985,Pizza,4,4.48
ITEM5966,ORD49065,Pasta,2,3.14
ITEM5967,ORD19249,Sushi,2,5.5
ITEM5968,ORD50956,Sushi,1,6.29
ITEM5969,ORD28329,Biryani,3,8.91
ITEM5970,ORD35449,Pizza,3,10.14
ITEM5971,ORD59063,Burger,3,6.23
ITEM5972,ORD53628,Sushi,4,8.3
ITEM5973,ORD51150,Pasta,5,9.85
ITEM5974,ORD57017,Pasta,2,3.76
ITEM5975,ORD30757,Pasta,4,4.7
ITEM5976,ORD35471,Burger,4,6.4
ITEM5977,ORD49025,Sushi,3,13.24
ITEM5978,ORD30722,Pasta,1,13.87
ITEM5979,ORD23806,Sushi,2,8.74
ITEM5980,ORD52793,Salad,2,10.88
ITEM5981,ORD13913,Tacos,2,7.18
ITEM5982,ORD57867,Biryani,5,4.85
ITEM5983,ORD42044,Burger,1,3.9
ITEM5984,ORD47095,Biryani,4,4.54
ITEM5985,ORD37367,Tacos,4,4.1
ITEM5986,ORD48822,Biryani,1,3.08
ITEM5987,ORD24906,Burger,3,4.47
ITEM5988,ORD10437,Pizza,3,12.75
ITEM5989,ORD12071,Salad,5,11.06
ITEM5990,ORD27310,Tacos,1,10.42
ITEM5991,ORD13232,Pizza,3,14.86
ITEM5992,ORD46256,Burger,1,13.56
ITEM5993,ORD53171,Pizza,1,4.0
ITEM5994,ORD47591,Pasta,3,7.79
ITEM5995,ORD50767,Burger,1,4.34
ITEM5996,ORD28814,Pizza,1,13.76
ITEM5997,ORD41450,Tacos,4,13.65
ITEM5998,ORD30421,Pasta,3,10.77
ITEM5999,ORD11233,Salad,5,7.46
ITEM6000,ORD27086,Pasta,3,7.03
ITEM6001,ORD30876,Biryani,4,8.08
ITEM6002,ORD38813,Pasta,1,9.73
ITEM6003,ORD17804,Salad,1,5.0
ITEM6004,ORD33055,Pizza,1,6.06
ITEM6005,ORD58455,Pizza,5,14.18
ITEM6006,ORD24988,Tacos,1,11.83
ITEM6007,ORD29837,Tacos,1,14.18
ITEM6008,ORD44495,Biryani,2,5.5
ITEM6009,ORD52879,Sushi,4,6.88
ITEM6010,ORD46303,Pizza,5,9.47
ITEM6011,ORD20978,Salad,3,4.86
ITEM6012,ORD50862,Pasta,2,8.76
ITEM6013,ORD10215,Pasta,2,11.15
ITEM6014,ORD42473,Biryani,4,14.52
ITEM6015,ORD41620,Burger,2,6.06
ITEM6016,ORD14232,Biryani,4,14.37
ITEM6017,ORD28184,Burger,2,14.8
ITEM6018,ORD24857,Biryani,1,8.98
ITEM6019,ORD35328,Salad,4,6.8
ITEM6020,ORD14918,Biryani,5,8.6
ITEM6021,ORD16060,Tacos,3,10.5
ITEM6022,ORD20397,Tacos,3,9.57
ITEM6023,ORD50158,Pasta,4,9.49
ITEM6024,ORD11122,Burger,3,3.02
ITEM6025,ORD38582,Salad,1,4.61
ITEM6026,ORD32421,Pasta,4,13.47
ITEM6027,ORD23038,Tacos,5,13.63
ITEM6028,ORD27408,Biryani,5,8.92
ITEM6029,ORD21570,Sushi,2,11.34
ITEM6030,ORD23952,Pizza,1,4.8
ITEM6031,ORD41135,Sushi,1,12.86
ITEM6032,ORD37602,Salad,2,10.04
ITEM6033,ORD57781,Biryani,5,6.69
ITEM6034,ORD48586,Biryani,3,2.51
ITEM6035,ORD54560,Sushi,5,12.67
ITEM6036,ORD25910,Salad,4,10.68
ITEM6037,ORD42061,Biryani,1,7.55
ITEM6038,ORD11238,Biryani,4,5.21
ITEM6039,ORD38670,Pizza,5,14.41
ITEM6040,ORD25646,Salad,4,13.74
ITEM6041,ORD11094,Tacos,3,9.72
ITEM6042,ORD25274,Biryani,2,4.57
ITEM6043,ORD48493,Tacos,4,13.97
ITEM6044,ORD25120,Tacos,5,2.68
ITEM6045,ORD13526,Tacos,5,3.38
ITEM6046,ORD30156,Salad,1,13.88
ITEM6047,ORD37564,Pasta,2,8.47
ITEM6048,ORD49044,Burger,2,5.25
ITEM6049,ORD39708,Salad,4,8.6
ITEM6050,ORD41399,Salad,3,13.63
ITEM6051,ORD28389,Tacos,2,6.38
ITEM6052,ORD50807,Pizza,5,11.9
ITEM6053,ORD16292,Burger,1,4.28
ITEM6054,ORD18507,Salad,4,8.48
ITEM6055,ORD34319,Pizza,5,13.11
ITEM6056,ORD56307,Biryani,1,8.49
ITEM6057,ORD13163,Pasta,3,12.55
ITEM6058,ORD55378,Tacos,2,8.97
ITEM6059,ORD37235,Tacos,1,5.68
ITEM6060,ORD36580,Sushi,3,14.61
ITEM6061,ORD25564,Tacos,4,5.33
ITEM6062,ORD55072,Burger,2,5.55
ITEM6063,ORD53200,Salad,5,13.12
ITEM6064,ORD37763,Biryani,1,2.81
ITEM6065,ORD28087,Tacos,1,7.75
ITEM6066,ORD28287,Pasta,3,8.34
ITEM6067,ORD43645,Pizza,5,12.91
ITEM6068,ORD26125,Sushi,2,7.58
ITEM6069,ORD36926,Pizza,3,3.1
ITEM6070,ORD38479,Biryani,5,9.86
ITEM6071,ORD11253,Pasta,4,7.57
ITEM6072,ORD38680,Pizza,2,2.86
ITEM6073,ORD17497,Biryani,5,7.35
ITEM6074,ORD54999,Salad,2,9.01
ITEM6075,ORD52499,Pizza,5,4.28
ITEM6076,ORD53338,Biryani,4,9.76
ITEM6077,ORD49929,Pasta,5,8.68
ITEM6078,ORD24717,Tacos,3,5.54
ITEM6079,ORD24092,Biryani,5,9.91
ITEM6080,ORD32319,Pasta,1,9.69
ITEM6081,ORD49677,Sushi,5,7.25
ITEM6082,ORD31142,Tacos,1,11.41
ITEM6083,ORD40481,Pasta,2,11.34
ITEM6084,ORD20422,Pizza,5,14.36
ITEM6085,ORD38752,Tacos,2,3.45
ITEM6086,ORD38534,Tacos,3,9.22
ITEM6087,ORD21494,Sushi,3,10.38
ITEM6088,ORD31710,Tacos,5,5.49
ITEM6089,ORD20203,Pasta,5,13.93
ITEM6090,ORD54607,Sushi,2,13.56
ITEM6091,ORD12475,Tacos,2,12.21
ITEM6092,ORD34681,Pasta,2,7.8
ITEM6093,ORD19353,Burger,4,8.89
ITEM6094,ORD39024,Biryani,2,8.73
ITEM6095,ORD22968,Sushi,1,12.27
ITEM6096,ORD51629,Pizza,3,3.69
ITEM6097,ORD58456,Pizza,5,6.3
ITEM6098,ORD38616,Burger,4,10.14
ITEM6099,ORD40855,Tacos,4,6.07
ITEM6100,ORD57857,Biryani,1,9.28
ITEM6101,ORD53193,Salad,5,3.88
ITEM6102,ORD29891,Salad,4,14.42
ITEM6103,ORD27251,Tacos,2,14.65
ITEM6104,ORD34948,Burger,5,7.34
ITEM6105,ORD14431,Salad,2,3.04
ITEM6106,ORD15537,Biryani,2,11.41
ITEM6107,ORD57613,Salad,2,4.9
ITEM6108,ORD29897,Tacos,4,11.18
ITEM6109,ORD37253,Burger,4,6.11
ITEM6110,ORD36963,Burger,4,7.36
ITEM6111,ORD44782,Biryani,2,5.54
ITEM6112,ORD23523,Salad,3,13.01
ITEM6113,ORD43293,Salad,3,2.8
ITEM6114,ORD47183,Salad,3,9.31
ITEM6115,ORD45536,Pizza,2,11.88
ITEM6116,ORD16207,Biryani,4,9.27
ITEM6117,ORD55343,Pasta,2,8.73
ITEM6118,ORD51473,Pasta,2,14.9
ITEM6119,ORD56635,Pizza,3,10.98
ITEM6120,ORD46250,Salad,3,6.36
ITEM6121,ORD36079,Tacos,3,12.07
ITEM6122,ORD43519,Burger,3,13.97
ITEM6123,ORD43806,Tacos,5,9.21
ITEM6124,ORD55989,Biryani,2,5.91
ITEM6125,ORD10923,Pizza,5,8.21
ITEM6126,ORD56154,Tacos,1,11.05
ITEM6127,ORD58923,Tacos,4,8.73
ITEM6128,ORD15783,Pizza,3,6.45
ITEM6129,ORD26142,Burger,2,11.63
ITEM6130,ORD41997,Tacos,5,6.87
ITEM6131,ORD25591,Pizza,5,3.81
ITEM6132,ORD15977,Biryani,4,4.76
ITEM6133,ORD15348,Pizza,2,8.96
ITEM6134,ORD34608,Biryani,5,13.1
ITEM6135,ORD11809,Burger,4,9.78
ITEM6136,ORD29357,Burger,5,14.91
ITEM6137,ORD42499,Pizza,2,11.23
ITEM6138,ORD23182,Burger,1,14.73
ITEM6139,ORD50548,Pasta,5,3.1
ITEM6140,ORD57888,Pasta,2,11.05
ITEM6141,ORD13729,Pasta,5,7.75
ITEM6142,ORD16274,Biryani,5,9.06
ITEM6143,ORD59941,Biryani,5,6.22
ITEM6144,ORD59691,Pasta,5,7.03
ITEM6145,ORD44893,Salad,2,10.03
ITEM6146,ORD38456,Burger,1,5.92
ITEM6147,ORD12917,Biryani,4,10.39
ITEM6148,ORD32845,Biryani,2,5.3
ITEM6149,ORD31467,Biryani,5,5.52
ITEM6150,ORD56210,Sushi,2,14.45
ITEM6151,ORD57831,Biryani,4,12.64
ITEM6152,ORD55542,Pizza,5,9.97
ITEM6153,ORD44322,Burger,2,9.29
ITEM6154,ORD51018,Salad,3,11.08
ITEM6155,ORD22511,Pasta,1,9.2
ITEM6156,ORD19471,Biryani,1,14.06
ITEM6157,ORD25378,Pizza,5,10.44
ITEM6158,ORD34098,Sushi,4,10.08
ITEM6159,ORD31479,Pasta,4,3.35
ITEM6160,ORD45562,Sushi,4,6.24
ITEM6161,ORD39867,Biryani,2,5.1
ITEM6162,ORD57667,Salad,2,6.22
ITEM6163,ORD44255,Pizza,3,9.35
ITEM6164,ORD48300,Pizza,3,6.52
ITEM6165,ORD43665,Tacos,4,3.47
ITEM6166,ORD29805,Salad,2,14.38
ITEM6167,ORD48116,Biryani,2,3.47
ITEM6168,ORD24150,Biryani,5,13.57
ITEM6169,ORD13251,Pasta,1,5.62
ITEM6170,ORD22793,Pasta,4,6.84
ITEM6171,ORD28389,Tacos,1,8.88
ITEM6172,ORD43192,Biryani,5,14.3
ITEM6173,ORD58901,Pasta,4,7.09
ITEM6174,ORD17617,Tacos,1,8.14
ITEM6175,ORD16279,Tacos,4,13.67
ITEM6176,ORD58077,Sushi,2,5.87
