payment_id,order_id,payment_method,amount,payment_date
PAY20408,ORD24978,Debit Card,27.47,2024-11-08 03:46:19
PAY20409,ORD39188,UPI,20.68,2025-06-18 01:15:29
PAY20410,ORD45008,Cash,25.19,2024-09-02 23:29:46
PAY20411,ORD43785,Net Banking,46.3,2025-04-17 06:59:06
PAY20412,ORD17901,Credit Card,15.16,2024-12-01 02:08:52
PAY20413,ORD58465,UPI,9.49,2024-09-27 15:23:00
PAY20414,ORD21448,UPI,15.72,2024-12-25 09:44:39
PAY20415,ORD26932,Credit Card,33.87,2025-04-20 13:48:17
PAY20416,ORD36859,Debit Card,47.9,2024-09-19 08:07:24
PAY20417,ORD48555,Debit Card,13.86,2025-03-17 13:32:20
PAY20418,ORD56855,Debit Card,27.47,2025-06-21 17:39:11
PAY20419,ORD46035,UPI,26.12,2025-02-11 11:53:48
PAY20420,ORD50162,UPI,49.35,2024-08-31 09:11:05
PAY20421,ORD40997,Cash,43.45,2025-06-17 18:42:31
PAY20422,ORD44027,Credit Card,7.74,2025-01-09 12:06:56
PAY20423,ORD20710,UPI,34.5,2025-01-20 21:17:51
PAY20424,ORD56714,Credit Card,29.72,2024-09-15 00:15:06
PAY20425,ORD55322,Net Banking,36.16,2024-10-13 01:48:19
PAY20426,ORD35134,Debit Card,11.98,2024-12-01 13:47:25
PAY20427,ORD41518,Net Banking,20.66,2024-09-04 09:05:26
PAY20428,ORD36482,Net Banking,33.03,2024-07-04 20:06:58
PAY20429,ORD49013,UPI,39.6,2024-10-31 10:27:59
PAY20430,ORD41985,Debit Card,39.82,2025-06-19 10:05:00
PAY20431,ORD43486,Net Banking,9.5,2024-12-17 14:31:25
PAY20432,ORD51652,UPI,30.91,2025-05-27 05:36:22
PAY20433,ORD42651,UPI,40.63,2025-01-11 10:40:55
PAY20434,ORD16958,Credit Card,33.23,2024-08-14 13:54:19
PAY20435,ORD41748,UPI,5.63,2024-08-07 19:38:16
PAY20436,ORD24593,Debit Card,22.58,2024-07-07 13:44:03
PAY20437,ORD12651,Net Banking,48.47,2025-01-07 22:04:01
PAY20438,ORD49452,Credit Card,41.85,2025-04-24 03:52:31
PAY20439,ORD47757,Debit Card,24.04,2025-06-13 16:51:20
PAY20440,ORD38474,Debit Card,24.94,2024-11-08 17:30:31
PAY20441,ORD29557,UPI,26.02,2024-09-22 16:04:55
PAY20442,ORD54186,Net Banking,38.34,2024-06-30 09:45:48
PAY20443,ORD35239,UPI,22.64,2024-07-02 06:03:37
PAY20444,ORD52802,Credit Card,9.51,2025-03-08 14:31:34
PAY20445,ORD45576,Cash,23.09,2024-12-22 23:09:21
PAY20446,ORD44230,Cash,26.77,2025-03-21 13:14:59
PAY20447,ORD38993,Debit Card,32.75,2025-04-26 03:30:36
PAY20448,ORD57493,Net Banking,37.73,2025-04-28 22:37:46
PAY20449,ORD47104,Cash,21.86,2024-12-12 22:45:51
PAY20450,ORD46591,UPI,40.87,2024-09-24 05:56:47
PAY20451,ORD57330,Debit Card,40.05,2024-07-01 13:22:13
PAY20452,ORD48757,Net Banking,30.45,2025-06-07 18:18:59
PAY20453,ORD34328,Credit Card,12.5,2025-06-19 10:36:48
PAY20454,ORD24582,Credit Card,49.16,2025-04-21 14:03:14
PAY20455,ORD31280,Credit Card,43.57,2025-01-10 09:44:01
PAY20456,ORD55837,Net Banking,10.49,2025-06-18 23:58:41
PAY20457,ORD35615,Cash,15.36,2024-08-05 17:14:07
PAY20458,ORD10360,UPI,27.5,2025-03-18 05:10:31
PAY20459,ORD36124,Cash,26.96,2025-05-07 08:53:24
PAY20460,ORD44876,Debit Card,12.06,2025-05-23 01:47:13
PAY20461,ORD20635,Debit Card,16.73,2024-10-14 21:20:19
PAY20462,ORD29839,Credit Card,39.15,2025-03-12 07:33:27
PAY20463,ORD47647,Credit Card,38.68,2025-06-28 21:47:47
PAY20464,ORD18976,UPI,34.98,2025-04-22 17:03:11
PAY20465,ORD51138,Debit Card,32.77,2024-11-20 02:13:57
PAY20466,ORD33464,Net Banking,49.74,2024-10-11 05:51:39
PAY20467,ORD24486,Credit Card,6.48,2024-10-09 12:52:43
PAY20468,ORD30510,Debit Card,39.96,2025-06-25 00:33:06
PAY20469,ORD22342,Net Banking,12.1,2024-11-09 17:19:25
PAY20470,ORD11558,Net Banking,21.89,2025-06-28 20:09:07
PAY20471,ORD37680,Credit Card,38.74,2025-01-27 21:51:36
PAY20472,ORD30548,Credit Card,47.5,2025-01-08 12:20:28
PAY20473,ORD59496,Net Banking,38.2,2024-11-14 17:41:33
PAY20474,ORD17400,Net Banking,39.83,2025-01-28 05:10:30
PAY20475,ORD48695,Net Banking,10.65,2025-06-01 13:52:56
PAY20476,ORD18098,UPI,33.21,2024-10-27 21:04:23
PAY20477,ORD31742,UPI,36.2,2024-09-09 15:28:33
PAY20478,ORD25131,Credit Card,47.44,2025-05-12 08:36:33
PAY20479,ORD15906,Debit Card,27.24,2025-03-16 12:26:02
PAY20480,ORD54754,Debit Card,26.0,2024-10-14 21:00:36
PAY20481,ORD51052,Credit Card,28.68,2025-02-19 08:09:49
PAY20482,ORD22337,UPI,11.33,2025-06-29 02:25:10
PAY20483,ORD38655,Credit Card,36.45,2025-06-06 21:12:25
PAY20484,ORD23832,Debit Card,18.22,2025-04-27 22:35:23
PAY20485,ORD44887,Cash,22.16,2024-11-03 04:39:44
PAY20486,ORD53891,Credit Card,40.59,2024-12-19 05:49:51
PAY20487,ORD38527,Cash,10.39,2024-12-15 07:06:44
PAY20488,ORD42206,Cash,21.04,2025-06-28 03:06:04
PAY20489,ORD17785,Cash,28.37,2024-09-18 16:03:14
PAY20490,ORD49893,Credit Card,10.8,2024-12-17 16:36:36
PAY20491,ORD14147,Debit Card,34.76,2024-11-09 16:56:48
PAY20492,ORD12620,Cash,48.54,2025-03-14 21:01:28
PAY20493,ORD31244,Net Banking,45.82,2024-08-15 20:47:21
PAY20494,ORD43380,Credit Card,12.77,2024-10-25 02:50:03
PAY20495,ORD36753,UPI,13.22,2025-01-12 21:30:18
PAY20496,ORD24807,Cash,44.75,2024-09-10 02:00:45
PAY20497,ORD12465,Credit Card,28.3,2024-12-14 05:49:22
PAY20498,ORD58295,Debit Card,43.35,2025-05-22 13:17:10
PAY20499,ORD37312,Cash,10.85,2025-03-15 02:22:24
PAY20500,ORD11506,Credit Card,33.45,2024-09-03 12:30:21
PAY20501,ORD29141,UPI,11.33,2025-05-22 09:38:58
PAY20502,ORD51318,Net Banking,21.94,2024-08-18 13:04:29
PAY20503,ORD28767,Debit Card,13.93,2024-10-16 15:32:20
PAY20504,ORD56622,Net Banking,39.1,2024-07-03 00:49:21
PAY20505,ORD37992,Credit Card,16.44,2024-09-21 15:26:30
PAY20506,ORD27597,Debit Card,44.81,2025-04-16 09:51:02
PAY20507,ORD34606,Net Banking,25.21,2024-08-12 06:57:43
PAY20508,ORD51459,Net Banking,10.12,2025-01-30 19:06:41
PAY20509,ORD49647,UPI,13.22,2024-09-12 01:42:45
PAY20510,ORD58282,Net Banking,31.65,2025-03-29 22:42:20
PAY20511,ORD12540,UPI,16.01,2024-08-14 14:45:23
PAY20512,ORD28079,Net Banking,20.94,2024-12-19 18:54:57
PAY20513,ORD21279,UPI,46.33,2024-07-08 13:17:00
PAY20514,ORD52979,UPI,19.26,2025-04-18 01:36:50
PAY20515,ORD33818,Debit Card,39.98,2025-04-23 06:08:39
PAY20516,ORD35971,Debit Card,15.74,2025-02-02 04:00:53
PAY20517,ORD14565,Net Banking,22.21,2024-09-20 06:51:47
PAY20518,ORD11799,Debit Card,40.16,2024-07-05 00:21:13
PAY20519,ORD13635,UPI,49.21,2024-10-13 22:28:28
PAY20520,ORD43141,Cash,45.1,2025-04-19 00:36:53
PAY20521,ORD54980,UPI,35.8,2024-12-09 20:51:18
PAY20522,ORD58685,UPI,30.47,2025-05-26 03:59:13
PAY20523,ORD17803,Cash,43.82,2024-11-12 08:21:49
PAY20524,ORD39545,Credit Card,15.74,2025-05-24 20:01:46
PAY20525,ORD17766,UPI,40.61,2025-02-20 00:11:09
PAY20526,ORD45123,Cash,49.76,2025-05-02 17:12:33
PAY20527,ORD33916,Credit Card,24.26,2024-10-20 21:33:57
PAY20528,ORD34007,Net Banking,28.39,2024-08-13 07:45:52
PAY20529,ORD25583,Net Banking,28.61,2025-01-31 22:39:38
PAY20530,ORD28621,Debit Card,36.4,2024-11-20 01:55:01
PAY20531,ORD41317,Debit Card,6.59,2024-08-28 23:00:29
PAY20532,ORD28402,UPI,29.65,2025-01-22 22:52:53
PAY20533,ORD59335,Debit Card,13.94,2025-04-14 05:01:53
PAY20534,ORD36112,Cash,45.34,2024-09-04 01:53:18
PAY20535,ORD49958,Credit Card,31.0,2025-01-06 21:57:22
PAY20536,ORD11911,UPI,9.2,2025-06-25 10:05:24
PAY20537,ORD17029,Credit Card,35.45,2024-12-23 09:27:00
PAY20538,ORD18331,UPI,23.34,2024-10-07 18:26:22
PAY20539,ORD27561,Cash,23.09,2024-11-03 21:31:14
PAY20540,ORD41468,Debit Card,28.85,2024-11-11 12:58:42
PAY20541,ORD10448,Debit Card,10.27,2025-03-16 20:42:35
PAY20542,ORD43128,Cash,30.35,2024-11-03 00:08:37
PAY20543,ORD10835,Net Banking,25.96,2024-09-07 09:01:42
PAY20544,ORD58062,Credit Card,15.68,2025-05-14 04:15:51
PAY20545,ORD55366,UPI,29.26,2024-08-12 12:16:55
PAY20546,ORD12449,Credit Card,34.82,2025-05-23 22:20:35
PAY20547,ORD24062,Cash,25.78,2025-05-13 05:28:28
PAY20548,ORD53885,Debit Card,23.64,2024-11-24 15:36:16
PAY20549,ORD34081,Credit Card,20.94,2025-03-16 19:43:26
PAY20550,ORD23658,UPI,35.49,2024-12-31 02:04:31
PAY20551,ORD21721,Cash,17.37,2024-11-26 11:08:25
PAY20552,ORD21356,UPI,18.92,2025-06-02 07:31:41
PAY20553,ORD15114,UPI,18.89,2024-09-16 01:06:50
PAY20554,ORD35858,Net Banking,21.0,2024-09-14 09:25:00
PAY20555,ORD17672,Debit Card,38.7,2024-09-27 13:25:06
PAY20556,ORD59949,Cash,8.72,2025-01-13 11:42:29
PAY20557,ORD22871,Credit Card,25.11,2025-02-12 12:20:09
PAY20558,ORD49410,Cash,44.27,2025-05-06 11:42:50
PAY20559,ORD11490,UPI,39.46,2025-04-30 05:25:16
PAY20560,ORD23098,UPI,30.48,2025-02-18 18:07:47
PAY20561,ORD28182,Cash,10.27,2024-08-23 01:23:43
PAY20562,ORD11528,UPI,47.61,2025-05-24 06:06:07
PAY20563,ORD19216,Credit Card,14.42,2024-11-10 11:18:59
PAY20564,ORD32766,Credit Card,32.12,2024-08-03 04:26:24
PAY20565,ORD13067,Credit Card,36.55,2025-06-20 09:28:12
PAY20566,ORD35003,Net Banking,49.38,2025-01-31 13:42:31
PAY20567,ORD44521,UPI,30.96,2024-11-17 20:42:55
PAY20568,ORD57096,Cash,48.47,2024-08-27 13:03:48
PAY20569,ORD36396,Debit Card,35.65,2025-02-22 22:40:11
PAY20570,ORD17147,Net Banking,27.04,2025-03-20 17:23:43
PAY20571,ORD52867,Debit Card,5.95,2025-03-24 13:48:04
PAY20572,ORD30404,Net Banking,14.02,2025-04-06 13:19:11
PAY20573,ORD54211,Net Banking,24.5,2024-07-10 01:40:23
PAY20574,ORD43790,Debit Card,20.68,2024-08-14 07:52:57
PAY20575,ORD22081,Net Banking,25.38,2025-06-05 04:20:12
PAY20576,ORD12842,Net Banking,47.53,2024-10-23 14:53:57
PAY20577,ORD41824,Debit Card,36.27,2025-01-07 17:07:36
PAY20578,ORD29717,UPI,35.42,2025-01-03 02:47:08
PAY20579,ORD34810,Credit Card,39.9,2025-04-08 06:18:00
PAY20580,ORD38662,Debit Card,20.36,2024-07-16 15:36:02
PAY20581,ORD12772,Debit Card,42.13,2025-02-23 14:48:25
PAY20582,ORD17356,Cash,15.54,2024-07-10 16:19:23
PAY20583,ORD50315,Net Banking,22.11,2025-03-26 10:53:13
PAY20584,ORD20898,UPI,7.94,2024-07-27 06:09:06
PAY20585,ORD27709,Net Banking,11.92,2024-08-22 13:46:07
PAY20586,ORD38482,Cash,27.77,2025-03-11 11:19:32
PAY20587,ORD45636,Cash,30.55,2024-08-10 02:55:56
PAY20588,ORD18077,Credit Card,37.1,2024-12-16 12:05:56
PAY20589,ORD27844,Net Banking,49.01,2025-03-27 17:08:25
PAY20590,ORD54504,UPI,20.0,2025-05-27 04:16:28
PAY20591,ORD25010,Debit Card,30.2,2025-04-06 06:19:57
PAY20592,ORD10036,Cash,49.31,2024-10-14 07:13:12
PAY20593,ORD11312,Net Banking,10.13,2025-03-07 03:03:07
PAY20594,ORD26734,Credit Card,32.02,2024-11-25 22:09:40
PAY20595,ORD44933,Cash,36.57,2024-09-04 18:18:35
PAY20596,ORD45382,Cash,42.87,2024-09-06 03:45:18
PAY20597,ORD58916,Credit Card,41.74,2024-11-20 08:58:13
PAY20598,ORD22440,Credit Card,10.58,2024-08-21 13:49:54
PAY20599,ORD48477,Credit Card,22.42,2025-04-23 08:09:56
PAY20600,ORD25700,UPI,36.02,2025-03-22 20:15:04
PAY20601,ORD12785,Debit Card,11.37,2025-03-06 21:30:02
PAY20602,ORD38086,Net Banking,35.63,2025-06-25 19:23:30
PAY20603,ORD23763,Credit Card,11.23,2025-05-21 01:46:43
PAY20604,ORD42369,Credit Card,32.61,2024-12-12 19:07:23
PAY20605,ORD25108,Net Banking,6.77,2024-07-29 07:50:35
PAY20606,ORD52264,Net Banking,15.4,2025-01-19 04:14:35
PAY20607,ORD36995,Net Banking,9.11,2025-01-04 17:43:34
PAY20608,ORD45258,Credit Card,32.89,2024-10-07 15:02:03
PAY20609,ORD24618,UPI,9.22,2025-03-05 21:25:08
PAY20610,ORD54407,Cash,17.66,2025-01-17 20:20:18
PAY20611,ORD35188,UPI,7.77,2024-08-09 11:53:59
PAY20612,ORD21311,Cash,18.02,2025-03-12 12:32:12
PAY20613,ORD29863,Credit Card,18.88,2025-06-08 22:54:01
PAY20614,ORD15371,UPI,49.1,2025-06-23 02:08:00
PAY20615,ORD40952,Net Banking,28.94,2024-12-25 06:14:56
PAY20616,ORD19770,Net Banking,27.94,2024-07-24 14:17:17
PAY20617,ORD15340,Debit Card,34.74,2024-08-03 23:44:04
PAY20618,ORD11301,UPI,39.91,2024-09-10 14:59:04
PAY20619,ORD52328,UPI,8.8,2024-09-08 11:32:18
PAY20620,ORD38399,Cash,9.37,2024-07-21 06:11:58
PAY20621,ORD44281,Debit Card,15.71,2025-03-28 11:36:42
PAY20622,ORD23791,Credit Card,48.19,2024-10-08 04:38:17
PAY20623,ORD36389,Net Banking,16.7,2025-06-03 19:49:08
PAY20624,ORD54864,Credit Card,21.2,2024-08-12 14:36:28
PAY20625,ORD50093,Credit Card,21.91,2025-03-18 16:29:31
PAY20626,ORD47643,Credit Card,7.22,2025-06-17 15:53:26
PAY20627,ORD47877,Debit Card,45.51,2025-02-01 08:33:19
PAY20628,ORD35258,Net Banking,41.35,2024-10-16 05:26:51
PAY20629,ORD46372,Cash,36.91,2025-02-16 13:04:23
PAY20630,ORD16022,Credit Card,11.44,2025-05-04 23:59:43
PAY20631,ORD48297,Credit Card,49.09,2024-11-27 16:28:30
PAY20632,ORD18218,Cash,46.93,2024-09-19 15:04:34
PAY20633,ORD10000,Debit Card,29.55,2024-09-22 11:59:46
PAY20634,ORD10008,Net Banking,41.04,2024-12-28 17:35:00
PAY20635,ORD52592,Cash,39.27,2025-04-04 10:18:15
PAY20636,ORD13091,Net Banking,16.68,2024-12-29 13:55:51
PAY20637,ORD37728,UPI,9.37,2024-08-21 13:13:06
PAY20638,ORD14966,Net Banking,41.13,2025-03-25 04:19:00
PAY20639,ORD42826,Net Banking,8.32,2025-02-17 19:21:11
PAY20640,ORD34470,Debit Card,5.21,2024-08-25 21:44:07
PAY20641,ORD29550,Net Banking,16.54,2024-11-28 13:23:47
PAY20642,ORD13935,Net Banking,17.57,2024-08-11 22:03:21
PAY20643,ORD21821,Cash,17.03,2025-04-18 07:26:23
PAY20644,ORD15496,Cash,12.62,2025-02-16 20:17:43
PAY20645,ORD41237,Net Banking,26.02,2024-07-09 20:27:04
PAY20646,ORD37089,Credit Card,11.53,2024-08-14 06:02:42
PAY20647,ORD50226,Debit Card,28.87,2024-11-08 09:30:31
PAY20648,ORD41058,Net Banking,36.53,2025-01-05 23:21:36
PAY20649,ORD29673,Credit Card,25.03,2025-04-10 10:21:50
PAY20650,ORD46717,Cash,17.28,2025-02-02 03:12:05
PAY20651,ORD50114,Debit Card,24.11,2025-02-23 20:33:16
PAY20652,ORD43707,Cash,29.22,2025-03-01 04:40:35
PAY20653,ORD20768,Credit Card,29.26,2024-10-21 06:55:11
PAY20654,ORD12570,Credit Card,30.77,2024-12-19 01:05:37
PAY20655,ORD12653,Net Banking,30.91,2024-10-31 12:53:45
PAY20656,ORD52028,UPI,17.84,2025-02-24 08:58:25
PAY20657,ORD42181,Cash,22.37,2024-09-28 06:09:21
PAY20658,ORD11266,Debit Card,19.44,2024-11-24 16:13:33
PAY20659,ORD15372,Debit Card,28.06,2024-09-28 15:15:40
PAY20660,ORD27624,Net Banking,21.51,2025-01-06 05:11:41
PAY20661,ORD17653,Net Banking,48.37,2024-09-11 05:34:46
PAY20662,ORD22100,Net Banking,20.62,2024-08-06 22:21:21
PAY20663,ORD11061,Credit Card,22.27,2024-07-16 23:52:09
PAY20664,ORD17548,UPI,14.9,2025-06-19 20:32:12
PAY20665,ORD14488,Debit Card,31.41,2024-12-24 05:46:42
PAY20666,ORD45834,Credit Card,26.63,2024-10-04 23:04:44
PAY20667,ORD53413,Credit Card,32.48,2025-04-03 10:28:49
PAY20668,ORD30355,Cash,38.13,2024-12-26 00:04:20
PAY20669,ORD51944,Credit Card,33.89,2025-02-09 19:46:09
PAY20670,ORD10434,UPI,40.7,2025-05-27 05:16:27
PAY20671,ORD45857,Credit Card,45.74,2024-09-15 22:36:02
PAY20672,ORD33407,Net Banking,24.77,2025-05-08 04:25:42
PAY20673,ORD30373,Cash,16.78,2024-09-19 00:40:14
PAY20674,ORD28684,UPI,35.76,2024-08-18 03:16:40
PAY20675,ORD10514,UPI,18.16,2024-07-16 08:55:18
PAY20676,ORD30098,UPI,10.69,2025-05-13 07:34:23
PAY20677,ORD47002,Debit Card,46.94,2024-08-08 11:10:58
PAY20678,ORD57369,Debit Card,12.39,2025-05-30 23:07:05
PAY20679,ORD58407,Net Banking,14.88,2025-04-09 11:49:36
PAY20680,ORD13471,Debit Card,40.7,2024-09-17 19:25:15
PAY20681,ORD44895,UPI,7.27,2025-01-17 01:36:10
PAY20682,ORD15936,Debit Card,25.3,2024-07-21 18:40:43
PAY20683,ORD36502,Debit Card,37.47,2024-07-27 11:50:24
PAY20684,ORD42039,Debit Card,17.58,2024-09-13 05:42:49
PAY20685,ORD20887,UPI,11.16,2025-01-18 01:12:30
PAY20686,ORD16696,Debit Card,29.23,2024-08-03 15:36:22
PAY20687,ORD21576,Cash,9.63,2025-03-24 12:07:55
PAY20688,ORD52728,Cash,22.24,2025-05-22 12:52:14
PAY20689,ORD44961,Debit Card,47.18,2024-08-20 11:58:13
PAY20690,ORD41269,Net Banking,29.24,2025-03-13 00:48:17
PAY20691,ORD53450,Net Banking,21.58,2024-09-14 01:23:55
PAY20692,ORD25784,Debit Card,35.95,2024-09-13 14:49:41
PAY20693,ORD23048,Debit Card,8.68,2024-12-16 09:00:10
PAY20694,ORD29320,Credit Card,17.44,2024-09-15 21:44:42
PAY20695,ORD34326,Net Banking,18.51,2025-05-27 18:29:00
PAY20696,ORD14675,Credit Card,20.74,2025-01-23 07:23:13
PAY20697,ORD15219,Cash,47.61,2025-05-22 03:22:25
PAY20698,ORD28016,Debit Card,36.26,2024-09-05 13:11:07
PAY20699,ORD14157,Debit Card,15.82,2025-02-19 20:19:53
PAY20700,ORD48408,Debit Card,38.14,2025-04-09 06:50:49
PAY20701,ORD28962,Debit Card,6.26,2025-05-18 00:00:33
PAY20702,ORD56496,UPI,11.12,2025-01-28 04:00:50
PAY20703,ORD37892,UPI,40.23,2025-01-22 08:49:45
PAY20704,ORD26643,Credit Card,38.42,2024-11-16 14:18:14
PAY20705,ORD53001,Credit Card,40.0,2024-11-08 02:49:04
PAY20706,ORD36238,Net Banking,5.22,2025-01-16 00:45:58
PAY20707,ORD36436,UPI,9.12,2024-11-07 18:21:03
PAY20708,ORD30841,Net Banking,32.17,2024-12-13 04:35:02
PAY20709,ORD55220,Cash,11.89,2024-11-20 14:54:12
PAY20710,ORD53955,Net Banking,31.11,2024-11-15 17:21:36
PAY20711,ORD40732,Debit Card,29.53,2024-07-02 05:51:28
PAY20712,ORD48331,Cash,26.65,2024-07-13 06:05:40
PAY20713,ORD36930,Net Banking,27.71,2024-10-19 07:34:57
PAY20714,ORD47610,Net Banking,7.62,2025-03-19 23:54:31
PAY20715,ORD28382,Net Banking,38.04,2024-10-21 11:47:03
PAY20716,ORD36944,Net Banking,6.43,2024-12-14 00:09:39
PAY20717,ORD47373,Debit Card,11.66,2024-12-02 23:30:25
PAY20718,ORD32701,Cash,32.45,2025-01-07 14:28:38
PAY20719,ORD34355,Cash,6.13,2024-07-14 00:28:22
PAY20720,ORD36140,Net Banking,16.92,2025-06-23 00:49:52
PAY20721,ORD10314,Credit Card,46.56,2025-02-15 08:56:33
PAY20722,ORD54594,Credit Card,23.0,2025-05-27 23:08:24
PAY20723,ORD38283,Credit Card,47.06,2025-04-30 20:22:23
PAY20724,ORD24698,Credit Card,49.18,2025-01-20 22:45:01
PAY20725,ORD31985,Net Banking,30.4,2025-01-02 07:28:43
PAY20726,ORD40764,Net Banking,10.06,2024-09-20 20:17:10
PAY20727,ORD14964,Credit Card,20.26,2025-05-04 11:56:47
PAY20728,ORD49261,UPI,29.07,2024-07-16 12:05:28
PAY20729,ORD40984,Debit Card,29.34,2024-12-23 09:09:46
PAY20730,ORD15942,Net Banking,25.59,2025-05-28 14:53:54
PAY20731,ORD56302,UPI,20.5,2024-11-09 10:09:49
PAY20732,ORD56793,UPI,34.09,2024-12-07 22:16:27
PAY20733,ORD48599,Cash,37.84,2024-10-10 00:04:12
PAY20734,ORD29261,Net Banking,38.56,2025-04-20 06:00:33
PAY20735,ORD44834,Credit Card,23.68,2025-05-13 10:22:12
PAY20736,ORD58386,Cash,18.4,2025-01-10 21:53:37
PAY20737,ORD15425,Debit Card,25.07,2025-02-16 15:34:43
PAY20738,ORD21457,Cash,13.24,2024-10-29 22:33:12
PAY20739,ORD58143,Credit Card,13.72,2024-11-28 16:34:26
PAY20740,ORD55589,Debit Card,22.13,2025-06-28 17:59:59
PAY20741,ORD19320,Net Banking,15.2,2024-07-12 09:15:19
PAY20742,ORD36344,Net Banking,18.11,2025-04-21 23:33:23
PAY20743,ORD16753,Net Banking,7.06,2024-11-11 22:57:32
PAY20744,ORD15921,Net Banking,11.08,2024-11-24 16:52:40
PAY20745,ORD48061,Debit Card,5.85,2024-08-21 03:50:15
PAY20746,ORD34179,Debit Card,39.77,2025-03-29 09:32:45
PAY20747,ORD27858,Credit Card,44.52,2025-03-30 12:23:23
PAY20748,ORD24222,Net Banking,16.89,2025-06-24 10:25:21
PAY20749,ORD26534,Net Banking,6.86,2024-09-07 01:17:03
PAY20750,ORD52587,Credit Card,28.25,2024-09-11 08:27:21
PAY20751,ORD51902,UPI,26.72,2024-09-05 11:28:13
PAY20752,ORD51391,Cash,37.21,2024-07-05 12:15:06
PAY20753,ORD31900,UPI,34.73,2024-11-17 16:11:26
PAY20754,ORD17227,Credit Card,45.54,2024-11-26 18:28:32
PAY20755,ORD48744,UPI,44.6,2024-08-22 01:43:27
PAY20756,ORD34035,Net Banking,24.98,2025-02-22 20:38:26
PAY20757,ORD33041,Cash,36.65,2024-08-24 04:26:29
PAY20758,ORD42254,UPI,27.89,2024-12-14 11:18:23
PAY20759,ORD55965,UPI,48.93,2025-03-04 04:42:26
PAY20760,ORD47827,Cash,48.19,2024-09-23 04:39:36
PAY20761,ORD20714,Debit Card,40.58,2024-09-19 02:58:35
PAY20762,ORD28462,UPI,19.39,2025-03-25 13:06:05
PAY20763,ORD50238,UPI,35.08,2025-04-19 21:35:49
PAY20764,ORD36562,UPI,21.95,2024-07-15 04:48:18
PAY20765,ORD22771,Credit Card,46.23,2024-10-12 23:59:55
PAY20766,ORD54084,Net Banking,35.2,2024-11-09 18:19:10
PAY20767,ORD42265,Cash,10.77,2025-02-17 10:17:42
PAY20768,ORD46509,Credit Card,38.07,2025-04-26 13:45:09
PAY20769,ORD33631,Net Banking,49.75,2024-08-06 03:02:15
PAY20770,ORD41056,Credit Card,19.56,2024-09-08 23:55:52
PAY20771,ORD29089,Cash,16.84,2024-09-27 23:37:11
PAY20772,ORD24359,Debit Card,18.61,2024-06-29 10:31:04
PAY20773,ORD59153,Net Banking,48.46,2025-02-17 06:58:20
PAY20774,ORD29195,UPI,26.38,2024-10-13 09:51:22
PAY20775,ORD59074,UPI,25.97,2025-01-20 14:07:08
PAY20776,ORD57598,Credit Card,5.09,2024-12-31 18:28:54
PAY20777,ORD39319,Cash,19.85,2025-05-26 01:33:44
PAY20778,ORD42678,Net Banking,49.94,2024-07-12 22:51:35
PAY20779,ORD24251,Credit Card,23.15,2025-01-03 02:49:59
PAY20780,ORD23767,Net Banking,20.34,2024-09-03 02:58:30
PAY20781,ORD31463,UPI,27.14,2025-01-21 23:12:54
PAY20782,ORD34694,UPI,27.24,2025-06-11 13:38:38
PAY20783,ORD26409,Net Banking,32.12,2024-10-01 10:40:40
PAY20784,ORD21512,Cash,37.72,2024-08-28 14:20:38
PAY20785,ORD11791,Credit Card,24.2,2024-11-04 11:07:07
PAY20786,ORD58817,UPI,45.95,2024-12-01 18:10:50
PAY20787,ORD54539,Credit Card,31.91,2025-06-23 10:53:31
PAY20788,ORD38630,UPI,5.78,2025-06-24 09:04:09
PAY20789,ORD57413,Credit Card,28.04,2025-03-16 14:31:57
PAY20790,ORD48499,Debit Card,25.76,2025-02-10 07:47:20
PAY20791,ORD17208,Debit Card,38.0,2024-07-03 04:35:46
PAY20792,ORD58164,Debit Card,48.04,2024-11-20 16:39:01
PAY20793,ORD29770,Net Banking,22.21,2025-04-10 17:10:08
PAY20794,ORD46396,UPI,12.42,2025-05-15 10:15:55
PAY20795,ORD28728,UPI,43.5,2025-05-07 22:38:02
PAY20796,ORD36237,Cash,42.73,2025-01-22 01:12:36
PAY20797,ORD31751,UPI,25.86,2025-06-19 20:06:58
PAY20798,ORD53501,Cash,40.58,2025-01-27 16:51:19
PAY20799,ORD13791,Cash,16.81,2024-07-04 07:29:14
PAY20800,ORD32437,Cash,33.79,2025-06-17 06:51:47
PAY20801,ORD32336,Net Banking,45.44,2025-01-04 15:38:25
PAY20802,ORD19456,Credit Card,15.09,2025-06-07 04:07:08
PAY20803,ORD39591,Debit Card,6.39,2024-11-03 18:37:59
PAY20804,ORD34295,Credit Card,11.23,2025-03-18 04:44:18
PAY20805,ORD59071,Debit Card,20.68,2024-09-23 17:57:47
PAY20806,ORD45428,Net Banking,23.01,2025-02-07 08:35:48
PAY20807,ORD24713,UPI,15.18,2024-07-31 13:58:26
PAY20808,ORD36990,Credit Card,32.25,2025-04-08 03:05:26
PAY20809,ORD28142,UPI,39.89,2025-01-16 05:49:53
PAY20810,ORD42942,Debit Card,37.84,2025-01-25 04:39:22
PAY20811,ORD22279,Net Banking,33.41,2025-06-01 04:37:00
PAY20812,ORD33329,Debit Card,27.69,2024-12-27 14:30:50
PAY20813,ORD12228,Cash,47.9,2024-09-15 16:29:52
PAY20814,ORD43984,Debit Card,20.98,2024-12-16 05:29:02
